,id,scaledFeatures,prediction,distance_to_centroid,ISBN,rating
41704,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0553586122,5
41723,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0671737104,5
41682,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,051513225X,5
41680,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0515085936,5
41658,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446527017,5
41657,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446519790,5
41656,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446516325,5
41655,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446364282,5
41654,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446363669,5
41653,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446363251,5
41652,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446341894,5
41651,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440236819,5
41650,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440236754,5
41649,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,044023669X,5
41648,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440236673,5
41647,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440236053,5
41646,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440226988,5
41645,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440225825,5
41644,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440225817,5
41643,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,044022473X,5
41642,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0440223806,5
41659,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0446527793,5
41681,25981,"[1.1961587768704838,2.59358452529814,1.8840808575336323,1.2584561731295607,0.004236844456182421,1.4480182019079955,-0.25358730794298107,0.7243339981723531,-1.173309113035826,-1.2414305917818682,0.7649583381424547,0.9523299172577588,-0.7625134992205329,-0.04964653730002359,-1.4078057275660618,-1.020879066130224,-0.14229070245766903,-0.6695545914260735,0.45751109767831116,-0.33439118254761263,-0.4408822946421638,-1.2144321230929616,-0.3253621038816829,-0.1561573804537077,-0.592242367915619,-0.31885067917009,0.13904546951027372,1.7631189473766955,1.1979814405120308,1.822954332140396,-2.2482964103856395,-1.9228739260897294,-0.3339029887045522,1.622426656168878,0.39452761429761124]",1,4.935038103095383,0515128635,5
