,user_id,ISBN,rating
21980,4385,0671469134,10
21982,4385,0671495429,10
21983,4385,0671519077,10
21984,4385,0671535706,10
21985,4385,0671775235,10
21986,4385,067178577X,10
21990,4385,0743436466,10
21991,4385,0786000139,10
21992,4385,0786005416,8
21994,4385,0821718053,10
21995,4385,0821718398,10
21997,4385,082173427X,10
21999,4385,0821740296,8
22000,4385,0821744798,10
22001,4385,0821745085,10
22002,4385,0821746219,10
22003,4385,0821749374,10
22005,4385,0821758969,10
22006,4385,0821760459,5
22007,4385,0821767720,10
22008,4385,084394272X,10
22009,4385,0843946466,10
22011,4385,0886778212,10
22012,4385,0931122651,7
22013,4385,1551660016,10
22016,4385,155166531X,10
22017,4385,1551666014,10
22018,4385,1551667436,10
22019,4385,1565970519,10
25448,6242,0002244098,5
25449,6242,0006385370,7
25450,6242,0006391761,6
25451,6242,0006392237,7
25452,6242,0006480608,7
25453,6242,006000438X,6
25454,6242,0060934417,7
25455,6242,0060935464,7
25456,6242,0060958022,6
25457,6242,0060975547,5
25458,6242,0060987103,7
25460,6242,009927583X,7
25461,6242,0099284669,7
25462,6242,0099387913,8
25463,6242,0099394316,7
25464,6242,009975181X,5
25466,6242,0140252525,7
25467,6242,0140277439,6
25468,6242,0140283641,7
25469,6242,0140285822,5
25470,6242,0140291091,3
25471,6242,0140293248,5
25472,6242,014029984X,6
25473,6242,0141000252,6
25474,6242,0142001430,7
25475,6242,0143033603,7
25476,6242,015100658X,5
25477,6242,0156006391,5
25478,6242,0156012022,7
25479,6242,0224060414,7
25480,6242,0312099436,5
25481,6242,0312130279,7
25483,6242,0312144075,5
25484,6242,0312150601,5
25485,6242,0312195516,7
25486,6242,0312199406,5
25487,6242,0312205546,5
25488,6242,0312243022,8
25489,6242,0312267568,5
25490,6242,0312282990,6
25491,6242,0312283377,5
25492,6242,0312291639,5
25493,6242,0312301731,7
25494,6242,0330392611,7
25495,6242,0340728256,6
25496,6242,0345389247,7
25497,6242,0345417941,7
25498,6242,0345418018,6
25499,6242,0345419030,5
25500,6242,0374521956,8
25501,6242,0375705198,6
25502,6242,0375705856,5
25503,6242,0375706062,7
25504,6242,0375706410,8
25505,6242,0375707425,7
25506,6242,037570745X,7
25507,6242,0375707972,8
25508,6242,0375724834,7
25509,6242,0375726403,7
25510,6242,0385258801,6
25511,6242,0385259115,6
25513,6242,0385259581,5
25514,6242,0385259743,8
25515,6242,0385259875,7
25516,6242,0385259921,4
25517,6242,0385259956,7
25518,6242,0385333641,6
25519,6242,0385333706,5
25520,6242,038542017X,7
25521,6242,0385475772,7
25522,6242,0385494785,7
25523,6242,0385658079,6
25524,6242,0385720327,6
25525,6242,0385720467,7
25526,6242,0394221184,8
25527,6242,0394223802,8
25528,6242,0394224175,7
25529,6242,0394224841,7
25530,6242,0394281802,3
25531,6242,0394281829,7
25532,6242,039592720X,5
25533,6242,0446670251,5
25534,6242,0446678457,5
25535,6242,0449910830,7
25536,6242,0452264464,5
25537,6242,0452270073,5
25538,6242,0452272726,5
25539,6242,0521662605,3
25540,6242,0525941916,5
25541,6242,0571212212,7
25542,6242,0670872202,5
25543,6242,0671679430,6
25544,6242,067697046X,6
25545,6242,0676970656,6
25546,6242,0676971091,4
25547,6242,0676971741,8
25548,6242,0676971946,6
25549,6242,0676971954,6
25550,6242,0676971997,7
25551,6242,0676972152,7
25552,6242,0676972403,7
25553,6242,0676972411,8
25554,6242,0676972470,6
25555,6242,0676972578,7
25556,6242,0676972608,4
25557,6242,0676972802,6
25558,6242,0676972853,6
25559,6242,0676972918,7
25560,6242,0676972934,5
25561,6242,0676972950,7
25562,6242,0676973094,5
25563,6242,0676973167,6
25564,6242,0676973175,7
25565,6242,0676973183,8
25566,6242,0676973213,6
25567,6242,0676973280,6
25568,6242,0676973604,5
25569,6242,0676973612,7
25571,6242,0676973833,6
25572,6242,0676973930,6
25573,6242,0676974031,7
25574,6242,0676974074,5
25575,6242,0676974805,7
25576,6242,0679307710,7
25577,6242,0679308563,8
25578,6242,0679308571,6
25579,6242,0679309063,6
25580,6242,0679309411,6
25581,6242,0679309454,8
25582,6242,0679309519,7
25583,6242,0679309853,5
25584,6242,0679310703,3
25585,6242,0679310711,6
25586,6242,0679310770,5
25587,6242,0679310940,8
25588,6242,0679311254,5
25589,6242,0679311270,7
25590,6242,0679311297,7
25591,6242,0679311459,7
25592,6242,0679455116,5
25593,6242,0679724362,6
25594,6242,0679731156,7
25595,6242,0679745653,5
25596,6242,0679746048,5
25597,6242,0679751521,5
25598,6242,067976402X,8
25599,6242,0679767207,5
25600,6242,0679767770,7
25601,6242,0679777547,6
25602,6242,0684195488,7
25603,6242,0684800713,6
25604,6242,068480087X,6
25605,6242,0684803356,7
25606,6242,068482499X,6
25607,6242,068484267X,8
25608,6242,068484477X,8
25609,6242,0684850273,5
25610,6242,0684852225,6
25611,6242,0684853868,5
25612,6242,0684865726,5
25613,6242,074341005X,6
25614,6242,0743458036,5
25615,6242,0747545634,7
25616,6242,0749397357,7
25617,6242,0749397365,7
25618,6242,0749397543,3
25619,6242,0767902041,5
25620,6242,0767903382,7
25621,6242,077100799X,5
25622,6242,0771008538,7
25623,6242,0771008546,7
25624,6242,0771008554,7
25625,6242,0771008570,7
25626,6242,0771008643,7
25627,6242,0771014511,6
25628,6242,0771014538,5
25629,6242,0771014902,6
25630,6242,077102486X,6
25631,6242,0771032986,5
25632,6242,0771037902,7
25633,6242,0771041594,6
25634,6242,0771041837,5
25635,6242,077104707X,8
25636,6242,0771054602,6
25637,6242,0771055706,7
25638,6242,0771060548,8
25639,6242,0771066856,7
25640,6242,077106800X,7
25641,6242,0771075138,5
25642,6242,0771079567,6
25643,6242,0771085613,7
25644,6242,0771095651,5
25645,6242,0771099851,7
25646,6242,0773759697,7
25647,6242,0802137849,7
25648,6242,0864922299,5
25649,6242,0871136791,8
25650,6242,0888012055,7
25651,6242,0889951926,6
25652,6242,0920897533,6
25653,6242,1550135570,6
25654,6242,1550223968,5
25655,6242,1550541129,3
25656,6242,1550548166,8
25657,6242,1550548409,7
25658,6242,1551924579,5
25659,6242,1551990199,5
25660,6242,1552630110,7
25661,6242,1552633470,6
25662,6242,1552634523,3
25663,6242,1552782395,6
25664,6242,156924703X,6
25665,6242,1569471169,5
25666,6242,1573225789,7
25667,6242,1573227331,6
25668,6242,1573228214,6
25669,6242,1573228281,7
25670,6242,1573229326,6
25671,6242,1573229717,5
25672,6242,1853262714,7
25673,6242,1861590466,5
25674,6242,1861591799,7
25675,6242,1894294424,8
25676,6242,1895411416,7
25677,6242,1895837618,6
25678,6242,684717972,6
25693,6251,0020223722,10
25695,6251,0020446500,8
25697,6251,0024103411,7
25699,6251,0027582000,10
25700,6251,0028610105,10
25705,6251,00601525583,9
25708,6251,0060171928,8
25710,6251,0060177888,9
25714,6251,0060256680,10
25715,6251,0060256737,10
25716,6251,0060256745,10
25718,6251,0060392452,10
25729,6251,0060955597,7
25731,6251,0060960833,8
25744,6251,0061009059,7
25755,6251,0062501007X,8
25756,6251,0062734547,6
25759,6251,0064400565,10
25760,6251,0064402053,10
25763,6251,0064405052,8
25767,6251,0064430677,10
25770,6251,0064473627,5
25772,6251,0066211662,6
25777,6251,0140067477,10
25782,6251,014017737X,9
25786,6251,0140257934,8
25791,6251,0140328696,9
25794,6251,0140390316,8
25796,6251,014050639X,10
25802,6251,0152018255,10
25803,6251,0152420371,10
25808,6251,015602943X,10
25809,6251,0156189216,10
25811,6251,0156717204,7
25814,6251,0201107120,7
25815,6251,0201626705,7
25829,6251,0307122379,8
25834,6251,0307960374,10
25840,6251,0312112629,10
25851,6251,0312327188,9
25855,6251,0312950586,10
25856,6251,0312952716,8
25861,6251,0312966091,9
25863,6251,0312980140,7
25866,6251,0316139289,7
25868,6251,0316460842,9
25869,6251,0316548189,9
25870,6251,0316569321,8
25877,6251,0345326342,8
25878,6251,0345330455,7
25879,6251,0345335236,9
25893,6251,0345392825,8
25905,6251,0345440145,7
25917,6251,0374525234,8
25923,6251,0375504613,7
25925,6251,0375725784,4
25927,6251,0375727345,6
25930,6251,0375810838,10
25932,6251,0380009471,10
25933,6251,0380017199,10
25935,6251,0380600129,10
25936,6251,0380706725,9
25939,6251,0380715899,7
25941,6251,0380717085,10
25948,6251,0380731398,8
25952,6251,038078047X,7
25954,6251,0380789035,7
25955,6251,0380792737,8
25959,6251,0380807343,8
25961,6251,0380813815,10
25965,6251,0385176228,10
25973,6251,0385468628,10
25978,6251,0385484518,7
25987,6251,0394404289,10
25998,6251,0394752996,8
25999,6251,039480001X,10
26000,6251,0394820371,10
26001,6251,0394837037,10
26005,6251,0394889568,9
26007,6251,0395304482,10
26008,6251,0395498589,10
26009,6251,0395713730,10
26016,6251,0399233881,10
26017,6251,039923392X,10
26018,6251,0399238786,9
26019,6251,0399238794,9
26021,6251,0425095517,10
26023,6251,0425103285,10
26024,6251,0425153061,9
26028,6251,0425167054,10
26034,6251,042519485X,8
26039,6251,0439087171,10
26040,6251,0439136350,10
26041,6251,0439139597,10
26043,6251,0439162521,8
26046,6251,043935806X,9
26052,6251,0440206154,7
26059,6251,0440222656,7
26061,6251,0440224675,6
26072,6251,0440400597,9
26078,6251,0440430712,10
26080,6251,0440487617,10
26082,6251,0440498058,10
26085,6251,0440952522,9
26087,6251,0440998050,10
26088,6251,0441003257,10
26095,6251,0445205377,10
26098,6251,0446343455,9
26106,6251,0446532231,10
26115,6251,0446611328,7
26119,6251,0446675504,10
26130,6251,0449702766,10
26147,6251,0451199634,8
26157,6251,0451821971,9
26174,6251,0517093650,9
26175,6251,0517149257,10
26177,6251,0517881225,9
26180,6251,0525934960,9
26186,6251,0553151657,10
26189,6251,0553210092,7
26198,6251,0553274325,10
26206,6251,0553342762,7
26210,6251,0553560247,7
26211,6251,0553560468,5
26234,6251,0590406205,10
26236,6251,0590436902,9
26241,6251,0590630954,10
26245,6251,0590758039,9
26251,6251,0609610597,3
26253,6251,0618043012,10
26255,6251,0618164723,7
26261,6251,0670868434,8
26262,6251,0670874914,10
26268,6251,0670894605,8
26278,6251,0671204971,10
26279,6251,067150987X,10
26285,6251,0671625837,10
26286,6251,0671660632,10
26287,6251,0671683829,6
26293,6251,067187893X,10
26299,6251,0679411089,10
26307,6251,0679454446,8
26315,6251,0679731148,7
26322,6251,067976402X,8
26324,6251,0679769781,8
26329,6251,0684818701,10
26332,6251,068484267X,8
26339,6251,0684859777,8
26340,6251,0684863871,8
26341,6251,0684867672,7
26344,6251,0688106390,8
26345,6251,0688108059,8
26348,6251,0688149790,7
26350,6251,0689304374,10
26355,6251,0689866976,9
26357,6251,0696010976,6
26359,6251,0711919518,10
26367,6251,0740718770,9
26378,6251,0760700761,10
26379,6251,076110481X,9
26380,6251,0761106332,8
26381,6251,0761121323,9
26382,6251,0761125493,9
26383,6251,0762400072,8
26388,6251,0767900316,9
26390,6251,0767903617,7
26393,6251,0785813640,7
26397,6251,0786817070,8
26408,6251,0786869216,10
26409,6251,0786882506,7
26411,6251,0786885688,8
26424,6251,0805002545,8
26431,6251,0807083054,9
26433,6251,0809117541,10
26447,6251,0813511690,9
26448,6251,0816704317,7
26456,6251,0836218353,10
26457,6251,0836218655,10
26460,6251,0836220730,10
26461,6251,0836220986,10
26468,6251,0864113676,9
26469,6251,0864114680,9
26473,6251,0870679546,8
26480,6251,0877796130,8
26483,6251,0880291230,10
26485,6251,088138044X,9
26491,6251,0890876797,8
26492,6251,0894802046,8
26493,6251,0894803921,8
26496,6251,0896103145,8
26497,6251,0898151899,10
26499,6251,0910043590,7
26500,6251,0912656506,5
26502,6251,0916291456,7
26505,6251,0930878450,10
26511,6251,0962307203,7
26512,6251,0964335905,9
26513,6251,0965046175,10
26515,6251,0967418305,10
26521,6251,1400032717,10
26523,6251,1400045088,10
26525,6251,1551520559,6
26529,6251,1555913458,9
26530,6251,1556701799,10
26535,6251,1561633259,7
26537,6251,1563051729,10
26538,6251,1563052377,8
26539,6251,1563053462,7
26540,6251,1564020703,10
26541,6251,156402976X,10
26542,6251,156619945X,10
26543,6251,1566471575,8
26547,6251,1566911605,10
26548,6251,1569248281,10
26551,6251,1573060194,6
26564,6251,1573420387,8
26565,6251,1574780255,7
26570,6251,1579590225,9
26574,6251,1859674801,7
26576,6251,1880985020,7
26578,6251,188521135X,9
26579,6251,188712876X,8
26580,6251,1888363363,8
26581,6251,1890132322,10
27388,6543,0002712172,7
27390,6543,0060002433,6
27393,6543,0060093595,7
27395,6543,006019295X,7
27398,6543,0060503467,7
27400,6543,0060523905,4
27402,6543,0060745908,10
27405,6543,0060958111,7
27406,6543,0060987103,10
27407,6543,0061009059,8
27408,6543,0061009504,10
27409,6543,0061020710,6
27411,6543,0061031550,9
27416,6543,0061099015,6
27417,6543,0061099643,6
27419,6543,0066211239,9
27420,6543,0066212545,8
27421,6543,0066212901,7
27425,6543,0132265859,8
27428,6543,0140065504,8
27432,6543,0140092862,8
27435,6543,0140119507,8
27438,6543,014025448X,8
27440,6543,014025644X,7
27441,6543,0140257934,7
27442,6543,0140265686,7
27443,6543,0140270590,7
27445,6543,0140280553,6
27446,6543,0140280898,8
27449,6543,0141002166,5
27451,6543,0142000361,6
27454,6543,0142001740,9
27455,6543,0142004278,6
27462,6543,0312042779,7
27464,6543,0312099436,10
27469,6543,0312267568,9
27473,6543,0312282621,10
27474,6543,0312282664,9
27475,6543,0312287984,7
27477,6543,0312289723,8
27478,6543,0312306326,6
27479,6543,0312313810,6
27480,6543,0312318898,10
27483,6543,0312951469,10
27484,6543,0312963238,9
27485,6543,0312964285,9
27488,6543,0312966679,9
27489,6543,0312966695,7
27504,6543,0312978863,8
27505,6543,0312979096,7
27506,6543,0312980140,8
27507,6543,0316107093,8
27510,6543,0316365521,10
27518,6543,0330243616,8
27521,6543,0345297709,6
27522,6543,0345326490,8
27523,6543,0345342968,8
27526,6543,0345436911,8
27529,6543,0345443128,7
27530,6543,0345445848,7
27532,6543,0345450302,7
27535,6543,0374100128,5
27536,6543,0374129851,8
27537,6543,0375411070,10
27540,6543,0375422412,7
27541,6543,0375502971,10
27544,6543,0375505296,7
27546,6543,0375508112,7
27547,6543,0375704027,9
27550,6543,0375709118,7
27554,6543,038000741x,8
27556,6543,038072975X,8
27558,6543,0380780860,6
27560,6543,0380784491,8
27561,6543,0380792745,9
27562,6543,0380806355,4
27563,6543,0380813815,10
27565,6543,0380842939,8
27569,6543,0380978415,8
27574,6543,0385488181,7
27575,6543,038548951X,10
27576,6543,0385495420,7
27578,6543,0385721420,7
27579,6543,0385722206,6
27582,6543,039305747X,7
27591,6543,0395836220,5
27596,6543,0399149422,5
27597,6543,0399149562,6
27598,6543,0399150854,7
27599,6543,0399152288,7
27600,6543,0399237232,6
27602,6543,0425143538,8
27605,6543,0425192725,8
27606,6543,0425196429,7
27608,6543,0440212561,8
27614,6543,0446604658,8
27615,6543,0446605484,10
27616,6543,0446606928,6
27617,6543,0446610038,9
27621,6543,0449004279,9
27622,6543,0449911594,8
27623,6543,0451165624,10
27624,6543,0451179285,10
27629,6543,0451197399,7
27631,6543,0451205561,6
27632,6543,0451206002,6
27633,6543,0451207246,7
27635,6543,0451209028,7
27637,6543,0451452739,5
27640,6543,0515075078,8
27641,6543,0515075345,8
27642,6543,0515076066,7
27648,6543,0517163128,8
27650,6543,0553109243,9
27651,6543,0553109359,7
27654,6543,0553251481,10
27657,6543,0553274503,8
27660,6543,055356773X,6
27661,6543,0553569619,7
27664,6543,0553574566,8
27666,6543,0553575279,9
27668,6543,0553575295,9
27671,6543,0553580078,6
27674,6543,055358281X,6
27675,6543,0553801945,8
27677,6543,0609608339,8
27679,6543,060980619X,7
27681,6543,0618012710,10
27683,6543,0618219153,8
27684,6543,0618246940,5
27685,6543,0670030643,7
27686,6543,0670031208,8
27690,6543,067088796X,7
27696,6543,0671042297,9
27697,6543,0671042831,8
27706,6543,0679729771,9
27709,6543,067976397X,7
27713,6543,0684844826,7
27717,6543,0684872536,7
27718,6543,0688021174,10
27724,6543,0740704567,8
27725,6543,0740713949,10
27731,6543,0743235150,8
27733,6543,0743243315,5
27734,6543,0743243412,5
27739,6543,0749395990,8
27740,6543,0751501220,7
27745,6543,0767905385,7
27748,6543,0789305186,5
27749,6543,0789480646,9
27752,6543,0790009072,9
27753,6543,0792265289,6
27755,6543,0802135161,6
27757,6543,0805062971,8
27763,6543,0812561864,6
27765,6543,0812970802,9
27767,6543,0836218051,10
27769,6543,0836268237,8
27771,6543,0836282868,9
27772,6543,0872860175,10
27774,6543,0879804211,6
27787,6543,0932379435,9
27794,6543,1400031346,6
27795,6543,1400031354,7
27796,6543,1400031362,8
27798,6543,140004832X,8
27799,6543,1401300065,7
27804,6543,1558746927,7
27806,6543,1563898586,8
27808,6543,1565123352,9
27812,6543,1570089949,8
27813,6543,1570629137,5
27814,6543,1573222127,8
27815,6543,1573225789,9
27820,6543,1841954608,6
27821,6543,1850514496,7
27824,6543,1878067125,6
28134,6575,006000438X,9
28135,6575,0060081961,8
28141,6575,0060194995,9
28142,6575,0060198133,8
28143,6575,0060502258,8
28146,6575,0060914440,6
28149,6575,0060920335,4
28154,6575,0060926317,2
28155,6575,0060928336,8
28157,6575,0060929790,8
28161,6575,0060934417,9
28165,6575,0060958294,8
28167,6575,0060972122,3
28168,6575,0060976241,8
28174,6575,0060987103,9
28177,6575,0062507583,6
28178,6575,0062512234,7
28180,6575,0064431290,8
28185,6575,0140011722,8
28186,6575,0140030395,8
28187,6575,0140040188,9
28188,6575,0140046860,9
28193,6575,0140119795,7
28203,6575,014018869X,8
28205,6575,0140248927,8
28209,6575,014028009X,4
28211,6575,0140284621,8
28212,6575,0140286276,7
28213,6575,0140293248,8
28214,6575,014029628X,7
28216,6575,0140298479,6
28217,6575,0140309594,8
28218,6575,0140439072,7
28220,6575,0141000198,4
28222,6575,0142001740,8
28226,6575,0152022341,6
28233,6575,0156006391,9
28235,6575,0156007754,8
28237,6575,015602943X,10
28238,6575,015640057X,7
28247,6575,0312144075,9
28248,6575,0312150601,8
28249,6575,0312169655,8
28253,6575,0312195516,8
28254,6575,0312198647,8
28255,6575,0312243022,7
28256,6575,0312252803,7
28257,6575,0312261594,2
28259,6575,0312265867,9
28262,6575,0312282990,9
28270,6575,0312966970,9
28272,6575,0312971362,6
28274,6575,0312980140,9
28279,6575,0312986343,5
28280,6575,0312989393,6
28281,6575,0312990456,9
28289,6575,0316776963,8
28290,6575,0316777722,9
28291,6575,0316779423,5
28300,6575,0330297538,8
28301,6575,0330305336,6
28308,6575,0345366239,9
28309,6575,034536676X,7
28314,6575,0345389247,8
28317,6575,0345391802,8
28323,6575,0345413350,5
28324,6575,0345416260,8
28327,6575,0345423135,7
28329,6575,0345433491,8
28331,6575,034543630X,8
28338,6575,0373250126,5
28342,6575,0374121230,6
28349,6575,037541309X,9
28350,6575,0375421815,8
28351,6575,037542217X,9
28352,6575,0375422412,7
28353,6575,0375501347,6
28355,6575,0375501959,9
28356,6575,0375502238,7
28360,6575,037570177X,8
28363,6575,0375704248,3
28364,6575,037570485X,9
28365,6575,0375705856,8
28366,6575,0375706410,9
28367,6575,0375706771,7
28370,6575,0375713549,6
28371,6575,0375718990,8
28374,6575,0375725784,7
28380,6575,0375760911,7
28381,6575,0380002930,4
28391,6575,0380730200,8
28395,6575,038077514X,6
28408,6575,0380977788,9
28413,6575,0385319401,6
28416,6575,038533334X,4
28418,6575,0385334931,8
28420,6575,0385335482,5
28421,6575,0385413017,9
28423,6575,0385474547,8
28426,6575,0385484518,6
28431,6575,038549744X,9
28437,6575,0385720106,7
28438,6575,0385720408,9
28440,6575,0385722206,9
28444,6575,0393311031,8
28445,6575,0393316580,5
28448,6575,0394716310,7
28450,6575,0394741714,9
28459,6575,0399151648,7
28465,6575,042513699X,5
28467,6575,0425167720,8
28470,6575,0425174344,6
28474,6575,0425184943,4
28481,6575,044020867X,3
28486,6575,0440221099,7
28502,6575,0446527785,1
28504,6575,0446600660,7
28505,6575,0446603422,5
28508,6575,0446604666,7
28509,6575,0446606812,2
28513,6575,0446672211,8
28519,6575,0449002985,7
28521,6575,0449005410,9
28523,6575,0449209105,8
28525,6575,0449213447,9
